Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
179,25.514701644346147,8,97,55,3.3166247903554,644,168,0,0,0,3,1,1
179,18.138357147217054,9,104,51,2.449489742783178,550,166,9,0,0,3,1,1
179,14.832396974191326,10,117,43,2.8284271247461903,510,161,34,0,0,3,1,1
179,16.673332000533065,11,134,37,3.1622776601683795,661,161,42,0,0,3,1,1
179,17.549928774784245,12,138,34,2.6457513110645907,736,157,34,0,0,3,1,1
179,18.0,13,147,31,1.7320508075688772,712,156,32,0,0,3,1,1
179,18.110770276274835,14,156,30,2.8284271247461903,674,161,35,0,0,3,1,1
179,18.466185312619388,15,164,26,3.872983346207417,785,155,42,0,0,3,1,1
179,18.788294228055936,16,163,28,2.449489742783178,832,161,13,0,0,3,1,1
179,21.517434791350013,17,161,30,2.8284271247461903,850,165,0,0,0,3,1,1
179,25.98076211353316,18,164,34,3.0,1289,180,0,0,0,3,1,1
179,21.213203435596427,19,169,32,3.4641016151377544,1350,179,0,0,0,3,1,1
179,17.86057109949175,20,172,33,3.4641016151377544,942,185,0,0,0,3,1,1
179,17.291616465790582,21,170,38,5.196152422706632,1098,197,0,0,0,3,1,1
179,17.175564037317667,22,162,40,4.47213595499958,714,195,0,0,0,3,1,1
179,15.684387141358123,23,150,51,5.0,645,210,0,0,0,3,1,1
191,14.696938456699069,0,137,64,5.830951894845301,640,223,0,0,0,3,1,1
191,17.349351572897472,1,129,67,5.385164807134504,452,220,0,0,0,3,1,1
191,15.066519173319364,2,122,64,4.58257569495584,440,208,0,0,0,3,1,1
191,11.313708498984761,3,118,62,4.0,513,201,0,0,0,3,1,1
191,8.888194417315589,4,113,61,5.196152422706632,560,194,0,0,0,3,1,1
191,6.6332495807108,5,107,63,4.47213595499958,523,192,0,0,0,3,1,1
191,8.06225774829855,6,102,60,5.385164807134504,619,182,0,0,0,3,1,1
191,9.433981132056603,7,96,55,4.58257569495584,816,167,0,0,0,3,1,1
191,13.74772708486752,8,90,53,5.0990195135927845,941,157,0,0,0,3,1,1
191,13.92838827718412,9,91,38,5.291502622129181,1516,124,18,0,0,3,1,1
191,14.142135623730951,10,101,33,4.795831523312719,1681,120,52,0,0,3,1,1
191,15.427248620541512,11,111,21,6.324555320336759,1779,89,86,0,0,3,1,1
191,15.84297951775486,12,122,19,6.164414002968976,1786,91,108,0,0,3,1,1
191,17.175564037317667,13,126,14,6.324555320336759,1768,72,112,0,0,3,1,1
191,17.05872210923198,14,129,13,6.557438524302,1754,69,107,0,0,3,1,1
191,17.029386365926403,15,130,13,7.0710678118654755,1788,70,86,0,0,3,1,1
191,16.0312195418814,16,130,15,5.916079783099616,1788,80,54,0,0,3,1,1
191,16.61324772583615,17,117,17,5.0990195135927845,1788,78,17,0,0,3,1,1
191,14.52583904633395,18,110,19,5.916079783099616,1788,80,0,0,0,3,1,1
191,13.114877048604,19,103,23,4.898979485566356,1788,90,0,0,0,3,1,1
191,11.916375287812984,20,97,28,5.830951894845301,1788,101,0,0,0,3,1,1
191,12.569805089976535,21,92,30,5.656854249492381,1788,103,0,0,0,3,1,1
191,12.409673645990857,22,87,32,4.0,1788,104,0,0,0,3,1,1
191,11.874342087037917,23,83,32,4.69041575982343,1788,101,0,0,0,3,1,1
203,13.19090595827292,0,82,32,4.47213595499958,1788,100,0,0,0,3,1,1
203,12.041594578792296,1,79,31,4.0,1788,94,0,0,0,3,1,1
203,11.445523142259598,2,76,31,5.291502622129181,1788,92,0,0,0,3,1,1
203,9.9498743710662,3,73,31,5.5677643628300215,1788,89,0,0,0,3,1,1
203,6.324555320336759,4,68,31,4.358898943540674,1788,84,0,0,0,3,1,1
203,5.477225575051661,5,66,32,5.5677643628300215,1788,85,0,0,0,3,1,1
203,6.164414002968976,6,64,33,4.795831523312719,1788,86,0,0,0,3,1,1
203,7.211102550927978,7,61,33,4.795831523312719,1788,84,0,0,0,3,1,1
203,9.643650760992955,8,56,34,3.0,1788,82,0,0,0,3,1,1
203,11.0,9,58,29,3.3166247903554,1738,69,19,0,0,3,1,1
203,11.874342087037917,10,78,22,3.872983346207417,1785,64,58,0,0,3,1,1
203,13.711309200802088,11,91,20,4.242640687119285,1714,68,88,0,0,3,1,1
203,14.66287829861518,12,114,16,5.0990195135927845,1754,71,108,0,0,3,1,1
203,14.89966442575134,13,118,16,5.656854249492381,1777,74,114,0,0,3,1,1
203,16.34013463836819,14,131,17,5.5677643628300215,1721,90,107,0,0,3,1,1
203,16.64331697709324,15,138,19,4.47213595499958,1788,105,85,0,0,3,1,1
203,15.968719422671311,16,136,22,4.795831523312719,1788,115,54,0,0,3,1,1
203,16.278820596099706,17,125,26,4.898979485566356,1788,120,17,0,0,3,1,1
203,14.247806848775006,18,116,28,4.242640687119285,1788,118,1,0,0,3,1,1
203,12.489995996796797,19,107,30,3.3166247903554,1788,117,0,0,0,3,1,1
203,12.84523257866513,20,103,33,2.8284271247461903,1788,122,0,0,0,3,1,1
203,12.922847983320086,21,98,36,2.6457513110645907,1788,126,0,0,0,3,1,1
203,13.076696830622021,22,97,41,2.449489742783178,1778,137,0,0,0,3,1,1
203,11.704699910719626,23,94,44,2.6457513110645907,1788,142,0,0,0,3,1,1
215,12.24744871391589,0,104,41,2.449489742783178,1788,144,0,0,0,3,1,1
215,9.797958971132712,1,110,39,2.0,1457,144,0,0,0,3,1,1
215,6.082762530298219,2,113,56,2.0,829,185,0,0,2,3,1,1
215,5.5677643628300215,3,110,67,3.1622776601683795,621,202,0,3,5,3,1,1
215,5.291502622129181,4,109,72,2.6457513110645907,156,209,0,0,7,3,1,1
215,5.0990195135927845,5,110,72,3.0,764,210,0,0,8,3,1,1
215,6.6332495807108,6,111,76,3.0,157,217,0,4,13,3,1,1
215,9.746794344808963,7,113,76,2.6457513110645907,77,219,0,0,18,3,1,1
215,12.041594578792296,8,117,77,3.4641016151377544,383,225,0,0,20,3,1,1
215,7.14142842854285,9,120,80,3.1622776601683795,6,232,0,15,40,3,1,1
215,5.916079783099616,10,126,78,3.1622776601683795,416,235,3,0,44,3,1,1
215,6.557438524302,11,134,76,3.4641016151377544,131,240,6,0,44,3,1,1
215,7.810249675906654,12,145,74,3.4641016151377544,233,247,9,10,46,3,1,1
215,8.660254037844387,13,154,75,3.4641016151377544,217,258,9,0,45,3,1,1
215,10.723805294763608,14,168,67,3.0,246,258,17,0,42,3,1,1
215,11.661903789690601,15,179,64,3.0,302,263,60,0,32,3,1,1
215,13.416407864998739,16,181,67,2.8284271247461903,291,271,47,0,27,3,1,1
215,13.19090595827292,17,167,75,2.8284271247461903,202,271,15,0,27,3,1,1
215,16.73320053068151,18,163,79,2.449489742783178,163,273,0,0,27,3,1,1
215,14.035668847618199,19,176,56,3.3166247903554,951,245,0,0,27,3,1,1
215,12.806248474865697,20,196,56,5.656854249492381,995,264,0,0,27,3,1,1
215,12.12435565298214,21,191,64,4.898979485566356,679,275,0,0,26,3,1,1
215,12.609520212918492,22,178,73,4.898979485566356,412,278,0,0,26,3,1,1
215,11.269427669584644,23,164,72,5.385164807134504,425,263,0,0,26,3,1,1
227,11.0,0,153,64,4.795831523312719,723,238,0,0,26,3,1,1
227,11.0,1,143,63,2.8284271247461903,818,227,0,0,26,3,1,1
227,9.591663046625438,2,136,63,3.0,829,220,0,0,26,3,1,1
227,7.3484692283495345,3,135,49,4.0,1129,191,0,0,26,3,1,1
227,6.164414002968976,4,134,50,4.242640687119285,1101,192,0,0,26,3,1,1
227,7.3484692283495345,5,124,57,2.6457513110645907,1028,197,0,0,26,3,1,1
227,8.774964387392123,6,120,61,4.0,992,201,0,0,26,3,1,1
227,12.806248474865697,7,119,55,5.291502622129181,1180,189,0,0,26,3,1,1
227,19.72308292331602,8,111,49,4.69041575982343,1392,169,0,0,25,3,1,1
227,14.071247279470288,9,110,39,5.0990195135927845,1600,144,18,0,25,3,1,1
227,12.24744871391589,10,117,32,5.291502622129181,1605,132,57,0,25,3,1,1
227,13.152946437965905,11,128,26,4.69041575982343,1534,123,87,0,25,3,1,1
227,13.784048752090222,12,138,22,5.0990195135927845,1568,117,108,0,23,3,1,1
227,13.711309200802088,13,141,16,5.656854249492381,1758,94,117,0,22,3,1,1
227,13.30413469565007,14,141,14,6.082762530298219,1759,85,109,0,22,3,1,1
227,13.92838827718412,15,150,17,5.477225575051661,1788,107,91,0,21,3,1,1
227,14.491376746189438,16,145,22,5.5677643628300215,1781,123,56,0,20,3,1,1
227,15.968719422671311,17,136,26,4.242640687119285,1788,130,18,0,20,3,1,1
227,19.570385790780925,18,125,33,5.744562646538029,1788,142,0,0,20,3,1,1
227,16.583123951777,19,118,42,4.47213595499958,1788,159,0,0,20,3,1,1
227,14.966629547095765,20,114,46,4.47213595499958,1788,165,0,0,20,3,1,1
227,14.933184523068078,21,113,48,4.358898943540674,1788,168,0,0,20,3,1,1
227,14.560219778561036,22,108,47,3.872983346207417,1788,161,0,0,20,3,1,1
227,12.165525060596439,23,105,48,4.123105625617661,1788,161,0,0,20,3,1,1
239,11.874342087037917,0,98,54,3.872983346207417,1459,167,0,0,20,3,1,1
239,13.076696830622021,1,90,58,3.3166247903554,1391,167,0,0,20,3,1,1
239,10.344080432788601,2,85,59,3.0,1437,164,0,0,20,3,1,1
239,8.366600265340756,3,82,61,3.605551275463989,1357,164,0,0,20,3,1,1
239,6.082762530298219,4,78,64,3.1622776601683795,1515,166,0,0,20,3,1,1
239,7.416198487095663,5,80,58,3.0,1366,157,0,0,20,3,1,1
239,9.797958971132712,6,81,57,3.0,1510,156,0,0,20,3,1,1
239,14.560219778561036,7,82,58,3.0,1529,159,0,0,20,3,1,1
239,21.563858652847824,8,85,56,3.3166247903554,1530,158,0,0,20,3,1,1
239,15.427248620541512,9,96,53,3.3166247903554,1541,163,9,0,20,3,1,1
239,12.68857754044952,10,109,47,3.3166247903554,1543,162,28,0,20,3,1,1
239,14.247806848775006,11,121,42,3.3166247903554,1562,162,40,0,19,3,1,1
239,14.422205101855956,12,131,40,3.605551275463989,1515,166,53,0,19,3,1,1
239,15.066519173319364,13,150,34,3.1622776601683795,1567,167,80,0,17,3,1,1
239,15.556349186104045,14,158,35,3.1622776601683795,1583,178,71,0,17,3,1,1
239,15.459624833740307,15,161,36,3.1622776601683795,1641,183,41,0,16,3,1,1
239,14.966629547095765,16,158,39,3.3166247903554,1514,189,12,0,16,3,1,1
239,15.362291495737216,17,154,61,3.3166247903554,184,234,2,0,22,3,1,1
239,18.110770276274835,18,149,70,4.0,560,245,0,1,22,3,1,1
239,13.74772708486752,19,148,72,4.242640687119285,606,247,0,0,22,3,1,1
239,12.806248474865697,20,144,77,3.0,558,251,0,0,24,3,1,1
239,14.0,21,143,74,3.4641016151377544,745,245,0,1,24,3,1,1
239,13.527749258468683,22,147,73,2.0,769,248,0,0,23,3,1,1
239,12.328828005937952,23,152,78,3.7416573867739413,231,261,0,0,22,3,1,1
251,12.84523257866513,0,150,81,4.47213595499958,147,263,0,0,22,3,1,1
251,13.711309200802088,1,145,81,4.0,150,258,0,0,22,3,1,1
251,11.445523142259598,2,141,79,3.7416573867739413,230,251,0,0,22,3,1,1
251,8.831760866327848,3,134,80,3.605551275463989,173,246,0,0,22,3,1,1
251,7.54983443527075,4,127,82,3.4641016151377544,129,242,0,0,22,3,1,1
251,6.928203230275509,5,120,82,3.872983346207417,121,235,0,0,22,3,1,1
251,9.1104335791443,6,115,82,3.3166247903554,153,230,0,0,22,3,1,1
251,13.30413469565007,7,110,81,3.3166247903554,196,224,0,0,22,3,1,1
251,20.54263858417414,8,107,80,3.0,253,219,0,0,22,3,1,1
251,16.24807680927192,9,110,79,2.0,341,221,21,0,22,3,1,1
251,12.96148139681572,10,133,62,2.6457513110645907,477,215,67,0,21,3,1,1
251,15.556349186104045,11,156,53,2.6457513110645907,394,220,77,0,20,3,1,1
251,17.0,12,182,31,4.47213595499958,1625,187,104,0,19,3,1,1
251,16.852299546352718,13,195,33,4.242640687119285,1162,205,108,0,18,3,1,1
251,15.937377450509228,14,206,38,4.795831523312719,792,230,96,0,16,3,1,1
251,17.74823934929885,15,207,37,3.7416573867739413,942,228,78,0,10,3,1,1
251,17.320508075688775,16,204,42,4.242640687119285,941,239,48,0,9,3,1,1
251,19.1049731745428,17,192,51,3.605551275463989,1013,249,16,0,8,3,1,1
251,22.978250586152114,18,180,55,3.605551275463989,967,247,0,0,8,3,1,1
251,18.81488772222678,19,171,62,3.0,764,252,0,0,8,3,1,1
251,16.941074346097416,20,165,63,2.6457513110645907,829,248,0,0,8,3,1,1
251,15.716233645501712,21,159,65,2.449489742783178,896,246,0,0,8,3,1,1
251,15.84297951775486,22,152,69,2.449489742783178,709,246,0,0,8,3,1,1
251,14.52583904633395,23,148,70,2.449489742783178,670,244,0,0,8,3,1,1
263,13.96424004376894,0,146,70,2.23606797749979,647,242,0,0,8,3,0,1
263,15.7797338380595,1,147,70,2.449489742783178,637,243,0,0,8,3,0,1
263,12.649110640673518,2,152,70,2.6457513110645907,592,248,0,0,8,3,0,1
263,9.899494936611665,3,157,67,2.23606797749979,642,247,0,0,7,3,0,1
263,7.937253933193772,4,160,67,3.0,614,250,0,0,7,3,0,1
263,8.660254037844387,5,161,64,2.8284271247461903,722,246,0,0,7,3,0,1
263,10.63014581273465,6,162,62,2.8284271247461903,736,243,0,0,7,3,0,1
263,16.792855623746664,7,160,63,2.6457513110645907,760,243,0,0,7,3,0,1
263,23.259406699226016,8,159,60,2.23606797749979,745,236,0,0,7,3,0,1
263,17.233687939614086,9,166,58,2.6457513110645907,738,239,3,0,6,3,0,1
263,15.716233645501712,10,177,55,3.1622776601683795,738,244,25,0,5,3,0,1
263,16.64331697709324,11,194,48,2.8284271247461903,656,244,63,0,0,3,0,1
263,17.320508075688775,12,208,47,2.8284271247461903,684,255,71,0,0,3,0,1
263,17.86057109949175,13,217,46,3.4641016151377544,669,261,66,0,0,3,0,1
263,18.027756377319946,14,222,46,2.449489742783178,632,266,48,0,0,3,0,1
263,19.621416870348583,15,228,46,3.0,654,271,38,0,0,3,0,1
263,20.37154878746336,16,223,49,2.6457513110645907,589,274,19,0,0,3,0,1
263,21.79449471770337,17,217,52,3.605551275463989,550,275,8,0,0,3,0,1
263,25.768197453450252,18,212,54,2.449489742783178,536,275,0,0,0,3,0,1
263,21.88606862823929,19,215,55,2.6457513110645907,550,280,0,0,0,3,0,1
263,17.944358444926362,20,222,58,3.605551275463989,632,292,0,0,0,3,0,1
263,17.549928774784245,21,224,61,4.69041575982343,617,300,0,0,0,3,0,1
263,17.69180601295413,22,224,61,5.196152422706632,658,300,0,0,0,3,0,1
263,15.748015748023622,23,221,65,5.0,680,305,0,0,0,3,0,1
275,16.76305461424021,0,221,66,4.358898943540674,641,307,0,0,0,3,1,1
275,18.33030277982336,1,220,66,4.123105625617661,564,306,0,0,0,3,1,1
275,17.635192088548397,2,219,67,4.0,504,306,0,0,0,3,1,1
275,15.132745950421556,3,217,68,4.0,453,306,0,0,0,3,1,1
275,10.908712114635714,4,216,70,3.0,381,309,0,0,0,3,1,1
275,7.615773105863909,5,213,72,3.4641016151377544,306,310,0,0,0,3,1,1
275,7.874007874011811,6,214,72,3.605551275463989,257,311,0,0,0,3,1,1
275,9.899494936611665,7,214,73,2.6457513110645907,218,312,0,0,0,3,1,1
275,13.674794331177344,8,214,74,3.0,182,314,0,0,0,3,1,1
275,15.427248620541512,9,215,75,2.6457513110645907,114,317,3,0,0,3,1,1
275,15.297058540778355,10,217,73,3.4641016151377544,103,315,13,0,0,3,1,1
275,16.76305461424021,11,220,72,3.3166247903554,83,316,18,0,0,3,1,1
275,18.0,12,233,63,4.358898943540674,134,312,64,0,0,3,1,1
275,20.54263858417414,13,240,59,3.1622776601683795,137,311,58,0,0,3,1,1
275,20.09975124224178,14,249,54,4.0,150,309,72,0,0,3,1,1
275,21.02379604162864,15,249,55,3.872983346207417,155,311,57,0,0,3,1,1
275,21.702534414210707,16,245,55,3.1622776601683795,166,307,32,0,0,3,1,1
275,21.2602916254693,17,240,58,3.0,151,309,11,0,0,3,1,1
275,18.411952639521967,18,229,64,2.0,117,310,0,0,0,3,1,1
275,16.09347693943108,19,223,67,3.3166247903554,107,310,0,0,0,3,1,1
275,16.0312195418814,20,222,66,3.872983346207417,110,307,0,0,0,3,1,1
275,16.673332000533065,21,219,68,3.0,100,308,0,0,0,3,1,1
275,16.76305461424021,22,216,70,2.449489742783178,90,309,0,0,0,3,1,1
275,15.362291495737216,23,218,71,2.449489742783178,76,313,0,0,0,3,1,1
287,16.278820596099706,0,219,69,2.449489742783178,86,310,0,0,0,3,0,1
287,15.811388300841896,1,219,69,2.23606797749979,87,310,0,0,0,3,0,1
287,13.96424004376894,2,217,71,3.0,81,312,0,0,0,3,0,1
287,12.165525060596439,3,215,73,2.8284271247461903,81,313,0,0,0,3,0,1
287,8.831760866327848,4,215,73,2.6457513110645907,80,313,0,0,0,3,0,1
287,6.557438524302,5,214,73,2.449489742783178,76,312,0,0,0,3,0,1
287,3.3166247903554,6,212,75,3.605551275463989,55,314,0,1,0,3,0,1
287,1.4142135623730951,7,210,80,3.3166247903554,24,320,0,0,0,3,0,1
287,1.7320508075688772,8,209,82,4.123105625617661,22,322,0,0,0,3,0,1
287,1.4142135623730951,9,209,85,3.0,19,327,0,32,0,3,0,1
287,1.7320508075688772,10,211,87,2.449489742783178,16,332,4,0,0,3,0,1
287,2.8284271247461903,11,209,86,2.8284271247461903,52,328,5,0,0,3,0,1
287,1.7320508075688772,12,204,82,2.8284271247461903,285,317,7,41,0,3,0,1
287,2.449489742783178,13,200,81,2.6457513110645907,600,312,15,0,0,3,0,1
287,5.196152422706632,14,196,81,5.0,434,308,19,0,0,3,0,1
287,6.082762530298219,15,192,81,4.47213595499958,262,304,8,23,0,3,0,1
287,7.280109889280518,16,186,82,5.744562646538029,156,299,7,0,0,3,0,1
287,10.14889156509222,17,185,77,5.0990195135927845,474,290,4,0,0,3,0,1
287,11.269427669584644,18,182,73,6.557438524302,557,282,1,5,0,3,0,1
287,11.445523142259598,19,174,59,6.6332495807108,554,249,0,0,0,3,0,1
287,10.723805294763608,20,169,58,5.744562646538029,381,242,0,0,0,3,0,1
287,12.0,21,167,60,5.916079783099616,355,244,0,0,0,3,0,1
287,10.44030650891055,22,165,60,5.196152422706632,438,242,0,0,0,3,0,1
287,11.269427669584644,23,163,54,5.656854249492381,726,228,0,0,0,3,0,1
299,12.609520212918492,0,157,55,4.898979485566356,844,225,0,0,0,3,0,1
299,11.445523142259598,1,151,48,6.557438524302,1235,204,0,0,0,3,0,1
299,10.677078252031311,2,145,44,6.4031242374328485,1615,189,0,0,0,3,0,1
299,9.9498743710662,3,140,43,5.830951894845301,1735,182,0,0,0,3,0,1
299,8.426149773176359,4,133,42,5.656854249492381,1788,173,0,0,0,3,0,1
299,5.5677643628300215,5,126,42,5.0990195135927845,1788,167,0,0,0,3,0,1
299,7.615773105863909,6,122,41,5.477225575051661,1788,160,0,0,0,3,0,1
299,7.745966692414834,7,117,37,5.291502622129181,1788,146,0,0,0,3,0,1
299,9.643650760992955,8,114,35,5.477225575051661,1788,137,0,0,0,3,0,1
299,10.295630140987,9,117,31,5.916079783099616,1788,129,18,0,0,3,0,1
299,11.489125293076057,10,126,26,6.082762530298219,1725,121,57,0,0,3,0,1
299,13.341664064126334,11,135,26,5.385164807134504,1772,129,87,0,0,3,0,1
299,14.832396974191326,12,147,24,5.0,1662,132,118,0,0,3,0,1
299,15.588457268119896,13,148,24,6.164414002968976,1788,133,118,0,0,3,0,1
299,16.522711641858304,14,159,22,4.47213595499958,1788,135,110,0,0,3,0,1
299,17.832554500127006,15,167,19,5.0,1788,130,90,0,0,3,0,1
299,16.46207763315433,16,167,18,4.47213595499958,1788,126,58,0,0,3,0,1
299,16.09347693943108,17,156,20,4.47213595499958,1788,125,21,0,0,3,0,1
299,15.362291495737216,18,147,24,4.47213595499958,1788,132,0,0,0,3,0,1
299,13.527749258468683,19,145,32,4.58257569495584,1788,157,0,0,0,3,0,1
299,13.416407864998739,20,142,40,4.123105625617661,1788,176,0,0,0,3,0,1
299,13.564659966250536,21,146,42,4.123105625617661,1788,185,0,0,0,3,0,1
299,13.228756555322953,22,150,44,4.123105625617661,1788,194,0,0,0,3,0,1
299,12.96148139681572,23,153,46,4.358898943540674,1788,201,0,0,0,3,0,1
311,13.30413469565007,0,149,49,3.1622776601683795,1668,204,0,0,0,3,1,1
311,11.224972160321824,1,148,53,3.605551275463989,1788,212,0,0,0,3,1,1
311,9.16515138991168,2,142,60,3.1622776601683795,1783,220,0,0,0,3,1,1
311,8.426149773176359,3,137,61,3.1622776601683795,1780,217,0,0,0,3,1,1
311,6.928203230275509,4,137,63,3.7416573867739413,1717,221,0,0,0,3,1,1
311,8.0,5,134,68,2.8284271247461903,1623,227,0,0,0,3,1,1
311,10.908712114635714,6,135,64,2.6457513110645907,1694,221,0,0,0,3,1,1
311,17.175564037317667,7,134,64,4.358898943540674,1699,220,0,0,0,3,1,1
311,23.958297101421877,8,136,59,4.69041575982343,1707,213,0,0,0,3,1,1
311,17.08800749063506,9,135,43,5.385164807134504,1683,177,16,0,0,3,1,1
311,13.379088160259652,10,141,27,6.4031242374328485,1718,138,53,0,0,3,1,1
311,15.7797338380595,11,142,19,7.0,1675,108,87,0,0,3,1,1
311,16.15549442140351,12,150,14,6.324555320336759,1788,92,109,0,0,3,1,1
311,16.15549442140351,13,143,6,6.855654600401044,1758,40,118,0,0,3,1,1
311,16.431676725154983,14,147,11,6.557438524302,1788,74,111,0,0,3,1,1
311,15.652475842498529,15,144,8,7.0710678118654755,1788,53,93,0,0,3,1,1
311,16.76305461424021,16,144,8,5.744562646538029,1788,53,61,0,0,3,1,1
311,18.681541692269406,17,127,11,6.082762530298219,1788,57,23,0,0,3,1,1
311,21.88606862823929,18,116,14,5.830951894845301,1788,63,1,0,0,3,1,1
311,17.776388834631177,19,109,18,5.477225575051661,1788,75,0,0,0,3,1,1
311,15.84297951775486,20,102,23,6.855654600401044,1788,89,0,0,0,3,1,1
311,14.798648586948742,21,97,30,5.656854249492381,1788,108,0,0,0,3,1,1
311,14.560219778561036,22,91,29,5.5677643628300215,1788,99,0,0,0,3,1,1
311,12.449899597988733,23,88,28,5.5677643628300215,1788,93,0,0,0,3,1,1
323,11.489125293076057,0,84,28,4.69041575982343,1788,90,0,0,0,3,1,1
323,11.874342087037917,1,81,30,4.242640687119285,1788,93,0,0,0,3,1,1
323,9.591663046625438,2,77,28,3.872983346207417,1788,83,0,0,0,3,1,1
323,8.94427190999916,3,72,28,3.1622776601683795,1788,79,0,0,0,3,1,1
323,7.3484692283495345,4,72,24,4.795831523312719,1788,66,0,0,0,3,1,1
323,8.06225774829855,5,69,27,4.358898943540674,1788,73,0,0,0,3,1,1
323,10.198039027185569,6,65,28,4.123105625617661,1788,73,0,0,0,3,1,1
323,16.15549442140351,7,62,29,4.795831523312719,1788,73,0,0,0,3,1,1
323,22.360679774997898,8,61,26,4.242640687119285,1788,63,0,0,0,3,1,1
323,16.673332000533065,9,65,24,4.47213595499958,1785,60,17,0,0,3,1,1
323,12.041594578792296,10,78,20,4.898979485566356,1780,56,56,0,0,3,1,1
323,14.560219778561036,11,95,19,4.58257569495584,1774,67,88,0,0,3,1,1
323,15.132745950421556,12,108,12,4.58257569495584,1729,47,108,0,0,3,1,1
323,16.0312195418814,13,116,9,6.082762530298219,1788,38,116,0,0,3,1,1
323,15.165750888103101,14,123,9,4.898979485566356,1788,44,109,0,0,3,1,1
323,15.066519173319364,15,132,7,4.69041575982343,1788,38,90,0,0,3,1,1
323,16.3707055437449,16,131,14,5.196152422706632,1788,76,57,0,0,3,1,1
323,17.69180601295413,17,121,17,4.69041575982343,1788,82,20,0,0,3,1,1
323,21.563858652847824,18,111,23,4.69041575982343,1788,97,0,0,0,3,1,1
323,17.72004514666935,19,108,22,4.58257569495584,1788,91,0,0,0,3,1,1
323,16.15549442140351,20,104,25,3.0,1788,98,0,0,0,3,1,1
323,15.524174696260024,21,99,25,3.4641016151377544,1788,93,0,0,0,3,1,1
323,15.556349186104045,22,99,27,3.605551275463989,1788,100,0,0,0,3,1,1
323,14.66287829861518,23,100,30,3.0,1788,110,0,0,0,3,1,1
335,12.767145334803704,0,98,32,4.123105625617661,1788,114,0,0,0,3,1,1
335,12.96148139681572,1,97,30,3.7416573867739413,1788,108,0,0,0,3,1,1
335,12.727922061357855,2,97,25,4.242640687119285,1788,92,0,0,0,3,1,1
335,9.219544457292887,3,103,23,5.0,1788,90,0,0,0,3,1,1
335,7.0,4,105,23,4.0,1788,92,0,0,0,3,1,1
335,7.745966692414834,5,106,19,3.4641016151377544,1788,77,0,0,0,3,1,1
335,10.099504938362077,6,108,15,2.23606797749979,1788,61,0,0,0,3,1,1
335,16.0,7,113,22,2.23606797749979,1788,95,0,0,0,3,1,1
335,23.473389188611005,8,116,21,2.449489742783178,1788,94,0,0,0,3,1,1
335,18.027756377319946,9,120,29,2.6457513110645907,1665,125,4,0,0,3,1,1
335,14.966629547095765,10,129,24,3.605551275463989,1652,116,33,0,0,3,1,1
335,16.941074346097416,11,142,25,3.1622776601683795,1656,132,65,0,0,3,1,1
335,16.881943016134134,12,155,29,3.1622776601683795,1479,157,75,0,0,3,1,1
335,17.320508075688775,13,171,37,3.7416573867739413,1396,195,80,0,0,3,1,1
335,17.60681686165901,14,171,46,4.242640687119285,961,218,59,0,0,3,1,1
335,17.378147196982766,15,167,48,4.898979485566356,1001,219,36,0,0,3,1,1
335,19.72308292331602,16,166,48,4.795831523312719,1023,218,19,0,0,3,1,1
